Component: mitochondrial respiratory chain supercomplex/97249	/RCF1/YML030W/S000004492/ORF|Verified/|/RCF2/YNR018W/S000005301/ORF|Verified/
Component: mitochondrial ribonuclease P complex/30678	/RPM1/Q0285/S000029023/ncRNA_gene/|/RPM2/YML091C/S000004556/ORF|Verified/
Component: mitochondrial ribosome/5761	/15S_RRNA/Q0020/S000007287/rRNA_gene/|/VAR1/Q0140/S000007275/ORF|Verified/|/21S_RRNA/Q0158/S000007288/rRNA_gene/|/MRPL16/YBL038W/S000000134/ORF|Verified/|/MRP21/YBL090W/S000000186/ORF|Verified/|/CBP6/YBR120C/S000000324/ORF|Verified/|/MRPL36/YBR122C/S000000326/ORF|Verified/|/MRPS9/YBR146W/S000000350/ORF|Verified/|/MRPS5/YBR251W/S000000455/ORF|Verified/|/MRPL37/YBR268W/S000000472/ORF|Verified/|/MRPL27/YBR282W/S000000486/ORF|Verified/|/MRPL32/YCR003W/S000000596/ORF|Verified/|/IMG1/YCR046C/S000000642/ORF|Verified/|/IMG2/YCR071C/S000000667/ORF|Verified/|/MRP10/YDL045W-A/S000006430/ORF|Verified/|/CBS1/YDL069C/S000002227/ORF|Verified/|/MRPL11/YDL202W/S000002361/ORF|Verified/|/RSM10/YDR041W/S000002448/ORF|Verified/|//YDR115W/S000002522/ORF|Verified/|/MRPL1/YDR116C/S000002523/ORF|Verified/|/RSM24/YDR175C/S000002582/ORF|Verified/|/CBS2/YDR197W/S000002605/ORF|Verified/|/MRPL7/YDR237W/S000002645/ORF|Verified/|/MRPL35/YDR322W/S000002730/ORF|Verified/|/MRPS28/YDR337W/S000002745/ORF|Verified/|/MRP1/YDR347W/S000002755/ORF|Verified/|/MRP20/YDR405W/S000002813/ORF|Verified/|/MRPL28/YDR462W/S000002870/ORF|Verified/|/RSM28/YDR494W/S000002902/ORF|Verified/|/RML2/YEL050C/S000000776/ORF|Verified/|/RSM18/YER050C/S000000852/ORF|Verified/|/OXA1/YER154W/S000000956/ORF|Verified/|/YMR31/YFR049W/S000001945/ORF|Verified/|/MRH4/YGL064C/S000003032/ORF|Verified/|/RSM23/YGL129C/S000003097/ORF|Verified/|/MRPL25/YGR076C/S000003308/ORF|Verified/|/MRP13/YGR084C/S000003316/ORF|Verified/|/MRPS35/YGR165W/S000003397/ORF|Verified/|/RSM27/YGR215W/S000003447/ORF|Verified/|/MRPL9/YGR220C/S000003452/ORF|Verified/|/MRP4/YHL004W/S000000996/ORF|Verified/|/PPE1/YHR075C/S000001117/ORF|Verified/|/MRPL6/YHR147C/S000001190/ORF|Verified/|/RSM25/YIL093C/S000001355/ORF|Verified/|/MRPL8/YJL063C/S000003599/ORF|Verified/|/MRPL49/YJL096W/S000003632/ORF|Verified/|/RSM26/YJR101W/S000003862/ORF|Verified/|/RSM7/YJR113C/S000003874/ORF|Verified/|/MRP17/YKL003C/S000001486/ORF|Verified/|/MRPL31/YKL138C/S000001621/ORF|Verified/|/RSM22/YKL155C/S000001638/ORF|Verified/|/MRP49/YKL167C/S000001650/ORF|Verified/|/MRPL38/YKL170W/S000001653/ORF|Verified/|/MRPL13/YKR006C/S000001714/ORF|Verified/|/MRPL20/YKR085C/S000001793/ORF|Verified/|/GUF1/YLR289W/S000004280/ORF|Verified/|/MRPL15/YLR312W-A/S000004304/ORF|Verified/|/MRPL4/YLR439W/S000004431/ORF|Verified/|/MRPL39/YML009C/S000004468/ORF|Verified/|/YML6/YML025C/S000004487/ORF|Verified/|/MRPL3/YMR024W/S000004626/ORF|Verified/|/MRPS8/YMR158W/S000004767/ORF|Verified/|/MRPS17/YMR188C/S000004800/ORF|Verified/|/MRPL24/YMR193W/S000004806/ORF|Verified/|/MRPL44/YMR225C/S000004838/ORF|Verified/|/MRPL33/YMR286W/S000004899/ORF|Verified/|/MRP7/YNL005C/S000004950/ORF|Verified/|/SWS2/YNL081C/S000005025/ORF|Verified/|/NAM9/YNL137C/S000005081/ORF|Verified/|/MRPL22/YNL177C/S000005121/ORF|Verified/|/MRPL19/YNL185C/S000005129/ORF|Verified/|/MRPL17/YNL252C/S000005196/ORF|Verified/|/MRPL10/YNL284C/S000005228/ORF|Verified/|/MRPS18/YNL306W/S000005250/ORF|Verified/|/MRPL50/YNR022C/S000005305/ORF|Verified/|/MRPS12/YNR036C/S000005319/ORF|Verified/|/RSM19/YNR037C/S000005320/ORF|Verified/|/MRPL23/YOR150W/S000005676/ORF|Verified/|/PET123/YOR158W/S000005684/ORF|Verified/|/MRPS16/YPL013C/S000005934/ORF|Verified/|/MRP51/YPL118W/S000006039/ORF|Verified/|/COX11/YPL132W/S000006053/ORF|Verified/|/MRPL40/YPL173W/S000006094/ORF|Verified/|/RTC6/YPL183W-A/S000007224/ORF|Verified/|/CBP3/YPL215W/S000006136/ORF|Verified/|/MRPL51/YPR100W/S000006304/ORF|Verified/|/MRP2/YPR166C/S000006370/ORF|Verified/
Component: mitochondrial small ribosomal subunit/5763	/15S_RRNA/Q0020/S000007287/rRNA_gene/|/VAR1/Q0140/S000007275/ORF|Verified/|/MRP21/YBL090W/S000000186/ORF|Verified/|/MRPS9/YBR146W/S000000350/ORF|Verified/|/MRPS5/YBR251W/S000000455/ORF|Verified/|/MRP10/YDL045W-A/S000006430/ORF|Verified/|/RSM10/YDR041W/S000002448/ORF|Verified/|/RSM24/YDR175C/S000002582/ORF|Verified/|/MRPS28/YDR337W/S000002745/ORF|Verified/|/MRP1/YDR347W/S000002755/ORF|Verified/|/RSM28/YDR494W/S000002902/ORF|Verified/|/RSM18/YER050C/S000000852/ORF|Verified/|/YMR31/YFR049W/S000001945/ORF|Verified/|/RSM23/YGL129C/S000003097/ORF|Verified/|/MRP13/YGR084C/S000003316/ORF|Verified/|/MRPS35/YGR165W/S000003397/ORF|Verified/|/RSM27/YGR215W/S000003447/ORF|Verified/|/MRP4/YHL004W/S000000996/ORF|Verified/|/PPE1/YHR075C/S000001117/ORF|Verified/|/RSM25/YIL093C/S000001355/ORF|Verified/|/RSM26/YJR101W/S000003862/ORF|Verified/|/RSM7/YJR113C/S000003874/ORF|Verified/|/MRP17/YKL003C/S000001486/ORF|Verified/|/RSM22/YKL155C/S000001638/ORF|Verified/|/MRPS8/YMR158W/S000004767/ORF|Verified/|/MRPS17/YMR188C/S000004800/ORF|Verified/|/SWS2/YNL081C/S000005025/ORF|Verified/|/NAM9/YNL137C/S000005081/ORF|Verified/|/MRPS18/YNL306W/S000005250/ORF|Verified/|/MRPS12/YNR036C/S000005319/ORF|Verified/|/RSM19/YNR037C/S000005320/ORF|Verified/|/PET123/YOR158W/S000005684/ORF|Verified/|/MRPS16/YPL013C/S000005934/ORF|Verified/|/MRP51/YPL118W/S000006039/ORF|Verified/|/MRP2/YPR166C/S000006370/ORF|Verified/
Component: mitochondrial sorting and assembly machinery complex/1401	/MDM10/YAL010C/S000000008/ORF|Verified/|/SAM35/YHR083W/S000001125/ORF|Verified/|/SAM37/YMR060C/S000004664/ORF|Verified/|/SAM50/YNL026W/S000004971/ORF|Verified/
Component: mitotic checkpoint complex/33597	/CDC20/YGL116W/S000003084/ORF|Verified/|/MAD3/YJL013C/S000003550/ORF|Verified/|/MAD2/YJL030W/S000003567/ORF|Verified/|/BUB3/YOR026W/S000005552/ORF|Verified/
Component: mitotic spindle/72686	//YKL222C/S000001705/ORF|Verified/|//YKR041W/S000001749/ORF|Verified/
Component: monopolin complex/33551	/CSM1/YCR086W/S000000682/ORF|Verified/|/LRS4/YDR439W/S000002847/ORF|Verified/|/MAM1/YER106W/S000000908/ORF|Verified/|/HRR25/YPL204W/S000006125/ORF|Verified/
Component: multi-eIF complex/43614	/RPG1/YBR079C/S000000283/ORF|Verified/|/TIF35/YDR429C/S000002837/ORF|Verified/|/GCD11/YER025W/S000000827/ORF|Verified/|/SUI2/YJR007W/S000003767/ORF|Verified/|/TIF34/YMR146C/S000004754/ORF|Verified/|/NIP1/YMR309C/S000004926/ORF|Verified/|/SUI1/YNL244C/S000005188/ORF|Verified/|/PRT1/YOR361C/S000005888/ORF|Verified/|/SUI3/YPL237W/S000006158/ORF|Verified/|/TIF5/YPR041W/S000006245/ORF|Verified/
Component: myosin II complex/16460	/MLC1/YGL106W/S000003074/ORF|Verified/|/MYO1/YHR023W/S000001065/ORF|Verified/|/MLC2/YPR188C/S000006392/ORF|Verified/
Component: nascent polypeptide-associated complex/5854	/BTT1/YDR252W/S000002660/ORF|Verified/|/EGD2/YHR193C/S000001236/ORF|Verified/|/EGD1/YPL037C/S000005958/ORF|Verified/
Component: negative cofactor 2 complex/17054	/NCB2/YDR397C/S000002805/ORF|Verified/|/BUR6/YER159C/S000000961/ORF|Verified/
Component: nuclear MIS12/MIND complex/818	/MTW1/YAL034W-A/S000000032/ORF|Verified/|/DSN1/YIR010W/S000001449/ORF|Verified/|/NNF1/YJR112W/S000003873/ORF|Verified/|/MIF2/YKL089W/S000001572/ORF|Verified/|/NSL1/YPL233W/S000006154/ORF|Verified/
Component: nuclear RNA export factor complex/42272	/MTR2/YKL186C/S000001669/ORF|Verified/|/MEX67/YPL169C/S000006090/ORF|Verified/
Component: nuclear SCF ubiquitin ligase complex/43224	/CDC4/YFL009W/S000001885/ORF|Verified/|/MET30/YIL046W/S000001308/ORF|Verified/
Component: nuclear cap binding complex/5846	/STO1/YMR125W/S000004732/ORF|Verified/|/CBC2/YPL178W/S000006099/ORF|Verified/
Component: nuclear chromatin/790	/SWC3/YAL011W/S000000009/ORF|Verified/|/DEP1/YAL013W/S000000011/ORF|Verified/|/HTB2/YBL002W/S000000098/ORF|Verified/|/HTA2/YBL003C/S000000099/ORF|Verified/|/TOD6/YBL054W/S000000150/ORF|Verified/|/HHF1/YBR009C/S000000213/ORF|Verified/|/HHT1/YBR010W/S000000214/ORF|Verified/|/RXT2/YBR095C/S000000299/ORF|Verified/|/SIF2/YBR103W/S000000307/ORF|Verified/|/SWC5/YBR231C/S000000435/ORF|Verified/|/ISW1/YBR245C/S000000449/ORF|Verified/|/SNT1/YCR033W/S000000629/ORF|Verified/|/HCM1/YCR065W/S000000661/ORF|Verified/|/RAD18/YCR066W/S000000662/ORF|Verified/|/NHP10/YDL002C/S000002160/ORF|Verified/|/SIR2/YDL042C/S000002200/ORF|Verified/|/BRE1/YDL074C/S000002232/ORF|Verified/|/RXT3/YDL076C/S000002234/ORF|Verified/|/CMR1/YDL156W/S000002315/ORF|Verified/|/CPR1/YDR155C/S000002562/ORF|Verified/|/HMO1/YDR174W/S000002581/ORF|Verified/|/SCC2/YDR180W/S000002588/ORF|Verified/|/SAS4/YDR181C/S000002589/ORF|Verified/|/RVB1/YDR190C/S000002598/ORF|Verified/|/UME6/YDR207C/S000002615/ORF|Verified/|/CRF1/YDR223W/S000002631/ORF|Verified/|/HTB1/YDR224C/S000002632/ORF|Verified/|/HTA1/YDR225W/S000002633/ORF|Verified/|/SIR4/YDR227W/S000002635/ORF|Verified/|/RTT103/YDR289C/S000002697/ORF|Verified/|/HDA2/YDR295C/S000002703/ORF|Verified/|/SWR1/YDR334W/S000002742/ORF|Verified/|/SIZ1/YDR409W/S000002817/ORF|Verified/|/YHP1/YDR451C/S000002859/ORF|Verified/|/VPS72/YDR485C/S000002893/ORF|Verified/|/PLM2/YDR501W/S000002909/ORF|Verified/|/IES6/YEL044W/S000000770/ORF|Verified/|/MIG3/YER028C/S000000830/ORF|Verified/|/DOT6/YER088C/S000000890/ORF|Verified/|/IES5/YER092W/S000000894/ORF|Verified/|/SWI4/YER111C/S000000913/ORF|Verified/|/SCC4/YER147C/S000000949/ORF|Verified/|/CHD1/YER164W/S000000966/ORF|Verified/|/IES1/YFL013C/S000001881/ORF|Verified/|/ACT1/YFL039C/S000001855/ORF|Verified/|/ECO1/YFR027W/S000001923/ORF|Verified/|/RAD6/YGL058W/S000003026/ORF|Verified/|/LIF1/YGL090W/S000003058/ORF|Verified/|/TOS8/YGL096W/S000003064/ORF|Verified/|/SRM1/YGL097W/S000003065/ORF|Verified/|/SLD3/YGL113W/S000003081/ORF|Verified/|/SNT2/YGL131C/S000003099/ORF|Verified/|/INO80/YGL150C/S000003118/ORF|Verified/|/HOS2/YGL194C/S000003162/ORF|Verified/|/SPT16/YGL207W/S000003175/ORF|Verified/|/SWC4/YGR002C/S000003234/ORF|Verified/|/SPT4/YGR063C/S000003295/ORF|Verified/|/TEL2/YGR099W/S000003331/ORF|Verified/|/GTR2/YGR163W/S000003395/ORF|Verified/|/RRM3/YHR031C/S000001073/ORF|Verified/|/TRA1/YHR099W/S000001141/ORF|Verified/|/SET5/YHR207C/S000001250/ORF|Verified/|/SDS3/YIL084C/S000001346/ORF|Verified/|/HOS4/YIL112W/S000001374/ORF|Verified/|/POG1/YIL122W/S000001384/ORF|Verified/|/REV7/YIL139C/S000001401/ORF|Verified/|/RRD1/YIL153W/S000001415/ORF|Verified/|/YAP5/YIR018W/S000001457/ORF|Verified/|/ARP4/YJL081C/S000003617/ORF|Verified/|/GON7/YJL184W/S000003720/ORF|Verified/|/TTI2/YJR136C/S000003897/ORF|Verified/|/IXR1/YKL032C/S000001515/ORF|Verified/|/TTI1/YKL033W/S000001516/ORF|Verified/|/ASH1/YKL185W/S000001668/ORF|Verified/|/SET3/YKR029C/S000001737/ORF|Verified/|/KAE1/YKR038C/S000001746/ORF|Verified/|/PCC1/YKR095W-A/S000028512/ORF|Verified/|/GRC3/YLL035W/S000003958/ORF|Verified/|/RAD5/YLR032W/S000004022/ORF|Verified/|/IES3/YLR052W/S000004042/ORF|Verified/|/ARP6/YLR085C/S000004075/ORF|Verified/|/TOS4/YLR183C/S000004173/ORF|Verified/|/IFH1/YLR223C/S000004213/ORF|Verified/|/SWC7/YLR385C/S000004377/ORF|Verified/|/BDF1/YLR399C/S000004391/ORF|Verified/|/SIR3/YLR442C/S000004434/ORF|Verified/|/YOX1/YML027W/S000004489/ORF|Verified/|/VPS71/YML041C/S000004505/ORF|Verified/|/POB3/YML069W/S000004534/ORF|Verified/|/MCM1/YMR043W/S000004646/ORF|Verified/|/STB2/YMR053C/S000004657/ORF|Verified/|/RCO1/YMR075W/S000004680/ORF|Verified/|/YKU80/YMR106C/S000004712/ORF|Verified/|/SAS2/YMR127C/S000004734/ORF|Verified/|/ECM5/YMR176W/S000004788/ORF|Verified/|/RGM1/YMR182C/S000004794/ORF|Verified/|/SAP30/YMR263W/S000004876/ORF|Verified/|/YKU70/YMR284W/S000004897/ORF|Verified/|/HDA1/YNL021W/S000004966/ORF|Verified/|/HHF2/YNL030W/S000004975/ORF|Verified/|/HHT2/YNL031C/S000004976/ORF|Verified/|/ARP5/YNL059C/S000005004/ORF|Verified/|/PHO23/YNL097C/S000005041/ORF|Verified/|/YAF9/YNL107W/S000005051/ORF|Verified/|/IES2/YNL215W/S000005159/ORF|Verified/|/STB1/YNL309W/S000005253/ORF|Verified/|/RPD3/YNL330C/S000005274/ORF|Verified/|/SIN3/YOL004W/S000005364/ORF|Verified/|/HTZ1/YOL012C/S000005372/ORF|Verified/|/HST1/YOL068C/S000005429/ORF|Verified/|/DNL4/YOR005C/S000005531/ORF|Verified/|/ARP8/YOR141C/S000005667/ORF|Verified/|/NFI1/YOR156C/S000005682/ORF|Verified/|/IES4/YOR189W/S000005715/ORF|Verified/|/SAS5/YOR213C/S000005739/ORF|Verified/|/ESA1/YOR244W/S000005770/ORF|Verified/|/TYE7/YOR344C/S000005871/ORF|Verified/|/REV1/YOR346W/S000005873/ORF|Verified/|/CHL1/YPL008W/S000005929/ORF|Verified/|/HHO1/YPL127C/S000006048/ORF|Verified/|/TAF14/YPL129W/S000006050/ORF|Verified/|/UME1/YPL139C/S000006060/ORF|Verified/|/REV3/YPL167C/S000006088/ORF|Verified/|/CTI6/YPL181W/S000006102/ORF|Verified/|/RVB2/YPL235W/S000006156/ORF|Verified/|/EAF3/YPR023C/S000006227/ORF|Verified/|/ROX1/YPR065W/S000006269/ORF|Verified/|/ASA1/YPR085C/S000006289/ORF|Verified/|/FHL1/YPR104C/S000006308/ORF|Verified/|/HDA3/YPR179C/S000006383/ORF|Verified/
Component: nuclear cohesin complex/798	/MCD1/YDL003W/S000002161/ORF|Verified/|/RAD61/YDR014W/S000002421/ORF|Verified/|/SMC1/YFL008W/S000001886/ORF|Verified/|/IRR1/YIL026C/S000001288/ORF|Verified/|/SMC3/YJL074C/S000003610/ORF|Verified/|/PDS5/YMR076C/S000004681/ORF|Verified/
Component: nuclear condensin complex/799	/TFC3/YAL001C/S000000001/ORF|Verified/|/BRN1/YBL097W/S000000193/ORF|Verified/|/YCG1/YDR325W/S000002733/ORF|Verified/|/SMC2/YFR031C/S000001927/ORF|Verified/|/SMC4/YLR086W/S000004076/ORF|Verified/|/YCS4/YLR272C/S000004262/ORF|Verified/
Component: nuclear exosome (RNase complex)/176	/RRP43/YCR035C/S000000631/ORF|Verified/|/RRP42/YDL111C/S000002269/ORF|Verified/|/RRP45/YDR280W/S000002688/ORF|Verified/|/RRP46/YGR095C/S000003327/ORF|Verified/|/MTR3/YGR158C/S000003390/ORF|Verified/|/SKI6/YGR195W/S000003427/ORF|Verified/|/RRP4/YHR069C/S000001111/ORF|Verified/|/LRP1/YHR081W/S000001123/ORF|Verified/|/KAP95/YLR347C/S000004339/ORF|Verified/|/SRP1/YNL189W/S000005133/ORF|Verified/|/CSL4/YNL232W/S000005176/ORF|Verified/|/MPP6/YNR024W/S000005307/ORF|Verified/|/DIS3/YOL021C/S000005381/ORF|Verified/|/RRP40/YOL142W/S000005502/ORF|Verified/|/RRP6/YOR001W/S000005527/ORF|Verified/
Component: nuclear heterochromatin/5720	/SIR2/YDL042C/S000002200/ORF|Verified/|/SIR4/YDR227W/S000002635/ORF|Verified/|/SPT4/YGR063C/S000003295/ORF|Verified/|/RRM3/YHR031C/S000001073/ORF|Verified/|/SIR3/YLR442C/S000004434/ORF|Verified/|/YKU80/YMR106C/S000004712/ORF|Verified/|/YKU70/YMR284W/S000004897/ORF|Verified/|/RVB2/YPL235W/S000006156/ORF|Verified/
Component: nuclear microtubule/5880	/SHE1/YBL031W/S000000127/ORF|Verified/|/TUB2/YFL037W/S000001857/ORF|Verified/|/KIP3/YGL216W/S000003184/ORF|Verified/|/EMG1/YLR186W/S000004176/ORF|Verified/|/TUB1/YML085C/S000004550/ORF|Verified/|/TUB3/YML124C/S000004593/ORF|Verified/|/ASE1/YOR058C/S000005584/ORF|Verified/
Component: nuclear mitotic cohesin complex/34990	/MCD1/YDL003W/S000002161/ORF|Verified/|/SMC1/YFL008W/S000001886/ORF|Verified/|/IRR1/YIL026C/S000001288/ORF|Verified/|/SMC3/YJL074C/S000003610/ORF|Verified/|/PDS5/YMR076C/S000004681/ORF|Verified/
Component: nuclear nucleosome/788	/HTB2/YBL002W/S000000098/ORF|Verified/|/HTA2/YBL003C/S000000099/ORF|Verified/|/HHF1/YBR009C/S000000213/ORF|Verified/|/HHT1/YBR010W/S000000214/ORF|Verified/|/HTB1/YDR224C/S000002632/ORF|Verified/|/HTA1/YDR225W/S000002633/ORF|Verified/|/HHF2/YNL030W/S000004975/ORF|Verified/|/HHT2/YNL031C/S000004976/ORF|Verified/|/HHO1/YPL127C/S000006048/ORF|Verified/
Component: nuclear origin of replication recognition complex/5664	/ORC2/YBR060C/S000000264/ORF|Verified/|/ORC6/YHR118C/S000001160/ORF|Verified/|/ORC3/YLL004W/S000003927/ORF|Verified/|/ORC1/YML065W/S000004530/ORF|Verified/|/ORC5/YNL261W/S000005205/ORF|Verified/|/ORC4/YPR162C/S000006366/ORF|Verified/
Component: nuclear pore central transport channel/44613	/NUP60/YAR002W/S000000063/ORF|Verified/|/ASM4/YDL088C/S000002246/ORF|Verified/|/NUP42/YDR192C/S000002600/ORF|Verified/|/NUP145/YGL092W/S000003060/ORF|Verified/|/NUP49/YGL172W/S000003140/ORF|Verified/|/NUP57/YGR119C/S000003351/ORF|Verified/|/NUP159/YIL115C/S000001377/ORF|Verified/|/NSP1/YJL041W/S000003577/ORF|Verified/|/NUP100/YKL068W/S000001551/ORF|Verified/|/NUP116/YMR047C/S000004650/ORF|Verified/|/NUP53/YMR153W/S000004762/ORF|Verified/|/NUP1/YOR098C/S000005624/ORF|Verified/
Component: nuclear pore cytoplasmic filaments/44614	/GLE1/YDL207W/S000002366/ORF|Verified/|/NUP42/YDR192C/S000002600/ORF|Verified/|/NUP159/YIL115C/S000001377/ORF|Verified/|/NUP82/YJL061W/S000003597/ORF|Verified/|/NUP2/YLR335W/S000004327/ORF|Verified/|/NUP116/YMR047C/S000004650/ORF|Verified/|/DBP5/YOR046C/S000005572/ORF|Verified/
Component: nuclear pore inner ring/44611	/NUP170/YBL079W/S000000175/ORF|Verified/|/NUP157/YER105C/S000000907/ORF|Verified/|/NUP192/YJL039C/S000003576/ORF|Verified/|/NUP188/YML103C/S000004571/ORF|Verified/
Component: nuclear pore linkers/44612	/NIC96/YFR002W/S000001898/ORF|Verified/|/NUP82/YJL061W/S000003597/ORF|Verified/
Component: nuclear pore nuclear basket/44615	/NUP60/YAR002W/S000000063/ORF|Verified/|/NIC96/YFR002W/S000001898/ORF|Verified/|/MLP2/YIL149C/S000001411/ORF|Verified/|/NUP192/YJL039C/S000003576/ORF|Verified/|/NSP1/YJL041W/S000003577/ORF|Verified/|/MLP1/YKR095W/S000001803/ORF|Verified/|/NUP2/YLR335W/S000004327/ORF|Verified/|/NUP53/YMR153W/S000004762/ORF|Verified/|/NUP1/YOR098C/S000005624/ORF|Verified/
Component: nuclear pore outer ring/31080	/NUP84/YDL116W/S000002274/ORF|Verified/|/NUP145/YGL092W/S000003060/ORF|Verified/|/SEH1/YGL100W/S000003068/ORF|Verified/|/NUP85/YJR042W/S000003803/ORF|Verified/|/NUP120/YKL057C/S000001540/ORF|Verified/|/NUP133/YKR082W/S000001790/ORF|Verified/|/SEC13/YLR208W/S000004198/ORF|Verified/
Component: nuclear pore transmembrane ring/70762	/POM34/YLR018C/S000004008/ORF|Verified/|/NDC1/YML031W/S000004493/ORF|Verified/|/POM152/YMR129W/S000004736/ORF|Verified/
Component: nuclear pore/5643	/NUP60/YAR002W/S000000063/ORF|Verified/|/NUP170/YBL079W/S000000175/ORF|Verified/|/VPS15/YBR097W/S000000301/ORF|Verified/|/SUS1/YBR111W-A/S000028510/ORF|Verified/|/ASM4/YDL088C/S000002246/ORF|Verified/|/NUP84/YDL116W/S000002274/ORF|Verified/|/GLE1/YDL207W/S000002366/ORF|Verified/|/SAC3/YDR159W/S000002566/ORF|Verified/|/NUP42/YDR192C/S000002600/ORF|Verified/|/DYN2/YDR424C/S000002832/ORF|Verified/|/NUP157/YER105C/S000000907/ORF|Verified/|/GLE2/YER107C/S000000909/ORF|Verified/|/KAP123/YER110C/S000000912/ORF|Verified/|/NIC96/YFR002W/S000001898/ORF|Verified/|/KAP122/YGL016W/S000002984/ORF|Verified/|/MAD1/YGL086W/S000003054/ORF|Verified/|/NUP145/YGL092W/S000003060/ORF|Verified/|/SEH1/YGL100W/S000003068/ORF|Verified/|/NUP49/YGL172W/S000003140/ORF|Verified/|/NUP57/YGR119C/S000003351/ORF|Verified/|/YRB2/YIL063C/S000001325/ORF|Verified/|/NUP159/YIL115C/S000001377/ORF|Verified/|/MLP2/YIL149C/S000001411/ORF|Verified/|/MAD2/YJL030W/S000003567/ORF|Verified/|/NUP192/YJL039C/S000003576/ORF|Verified/|/NSP1/YJL041W/S000003577/ORF|Verified/|/NUP82/YJL061W/S000003597/ORF|Verified/|/NUP85/YJR042W/S000003803/ORF|Verified/|/NUP120/YKL057C/S000001540/ORF|Verified/|/NUP100/YKL068W/S000001551/ORF|Verified/|/MTR2/YKL186C/S000001669/ORF|Verified/|/NUP133/YKR082W/S000001790/ORF|Verified/|/MLP1/YKR095W/S000001803/ORF|Verified/|/POM33/YLL023C/S000003946/ORF|Verified/|/POM34/YLR018C/S000004008/ORF|Verified/|/PER33/YLR064W/S000004054/ORF|Verified/|/SEC13/YLR208W/S000004198/ORF|Verified/|/VPS34/YLR240W/S000004230/ORF|Verified/|/NUP2/YLR335W/S000004327/ORF|Verified/|/KAP95/YLR347C/S000004339/ORF|Verified/|/NDC1/YML031W/S000004493/ORF|Verified/|/NUP188/YML103C/S000004571/ORF|Verified/|/PML39/YML107C/S000004575/ORF|Verified/|/NUP116/YMR047C/S000004650/ORF|Verified/|/POM152/YMR129W/S000004736/ORF|Verified/|/NUP53/YMR153W/S000004762/ORF|Verified/|/GFD1/YMR255W/S000004868/ORF|Verified/|/THP1/YOL072W/S000005433/ORF|Verified/|/DBP5/YOR046C/S000005572/ORF|Verified/|/NUP1/YOR098C/S000005624/ORF|Verified/|/CEX1/YOR112W/S000005638/ORF|Verified/|/ULP1/YPL020C/S000005941/ORF|Verified/|/KAP120/YPL125W/S000006046/ORF|Verified/|/MEX67/YPL169C/S000006090/ORF|Verified/
Component: nuclear pre-replicative complex/5656	/MCM2/YBL023C/S000000119/ORF|Verified/|/ORC2/YBR060C/S000000264/ORF|Verified/|/MCM7/YBR202W/S000000406/ORF|Verified/|/MCM3/YEL032W/S000000758/ORF|Verified/|/MCM6/YGL201C/S000003169/ORF|Verified/|/ORC6/YHR118C/S000001160/ORF|Verified/|/CDC6/YJL194W/S000003730/ORF|Verified/|/TAH11/YJR046W/S000003807/ORF|Verified/|/ORC3/YLL004W/S000003927/ORF|Verified/|/NOC3/YLR002C/S000003992/ORF|Verified/|/CDC45/YLR103C/S000004093/ORF|Verified/|/MCM5/YLR274W/S000004264/ORF|Verified/|/ORC1/YML065W/S000004530/ORF|Verified/|/IPI3/YNL182C/S000005126/ORF|Verified/|/ORC5/YNL261W/S000005205/ORF|Verified/|/MCM4/YPR019W/S000006223/ORF|Verified/|/ORC4/YPR162C/S000006366/ORF|Verified/
Component: nuclear telomere cap complex/783	/RIF1/YBR275C/S000000479/ORF|Verified/|/CDC13/YDL220C/S000002379/ORF|Verified/|/STN1/YDR082W/S000002489/ORF|Verified/|/TEN1/YLR010C/S000004000/ORF|Verified/|/RIF2/YLR453C/S000004445/ORF|Verified/|/RAP1/YNL216W/S000005160/ORF|Verified/
Component: nuclear telomeric heterochromatin/5724	/SIR2/YDL042C/S000002200/ORF|Verified/|/SIR4/YDR227W/S000002635/ORF|Verified/|/SPT4/YGR063C/S000003295/ORF|Verified/|/RRM3/YHR031C/S000001073/ORF|Verified/|/SIR3/YLR442C/S000004434/ORF|Verified/|/YKU80/YMR106C/S000004712/ORF|Verified/|/YKU70/YMR284W/S000004897/ORF|Verified/|/RVB2/YPL235W/S000006156/ORF|Verified/
Component: nucleolar chromatin/30874	/ISW1/YBR245C/S000000449/ORF|Verified/|/CHD1/YER164W/S000000966/ORF|Verified/|/GRC3/YLL035W/S000003958/ORF|Verified/
Component: nucleolar ribonuclease P complex/5655	/RPR1/RPR1/S000006490/ncRNA_gene/|/POP5/YAL033W/S000000031/ORF|Verified/|/POP8/YBL018C/S000000114/ORF|Verified/|/POP7/YBR167C/S000000371/ORF|Verified/|/POP4/YBR257W/S000000461/ORF|Verified/|/POP6/YGR030C/S000003262/ORF|Verified/|/RPP1/YHR062C/S000001104/ORF|Verified/|/RPR2/YIR015W/S000001454/ORF|Verified/|/POP1/YNL221C/S000005165/ORF|Verified/|/POP3/YNL282W/S000005226/ORF|Verified/
Component: nucleoplasmic THO complex/446	/HPR1/YDR138W/S000002545/ORF|Verified/|/THP2/YHR167W/S000001210/ORF|Verified/|/MFT1/YML062C/S000004527/ORF|Verified/|/THO2/YNL139C/S000005083/ORF|Verified/
Component: nucleotide-excision repair factor 1 complex/110	/RAD10/YML095C/S000004560/ORF|Verified/|/RAD14/YMR201C/S000004814/ORF|Verified/|/RAD1/YPL022W/S000005943/ORF|Verified/
